hs_code,code_format,description,duty_rate,efta,sg,usa,chapter,heading
521111000000,52.11.11.00.00.00,,,,,,52,52.11
521112000000,52.11.12.00.00.00,,,,,,52,52.11
521119000000,52.11.19.00.00.00,,,,,,52,52.11
521120000000,52.11.20.00.00.00,,,,,,52,52.11
521131000000,52.11.31.00.00.00,,,,,,52,52.11
521132000000,52.11.32.00.00.00,,,,,,52,52.11
521139000000,52.11.39.00.00.00,,,,,,52,52.11
521141000000,52.11.41.00.00.00,,,,,,52,52.11
521142000000,52.11.42.00.00.00,,,,,,52,52.11
521151000000,52.11.51.00.00.00, 52.12,,,,,52,52.11
521152000000,52.11.52.00.00.00, 52.12,,,,,52,52.11
521159000000,52.11.59.00.00.00, 52.12,,,,,52,52.11
521211000000,52.12.11.00.00.00,,,,,,52,52.12
521212000000,52.12.12.00.00.00,,,,,,52,52.12
521213000000,52.12.13.00.00.00,,,,,,52,52.12
521214000000,52.12.14.00.00.00,,,,,,52,52.12
521215000000,52.12.15.00.00.00,,,,,,52,52.12
521221000000,52.12.21.00.00.00,,,,,,52,52.12
521222000000,52.12.22.00.00.00,,,,,,52,52.12
521223000000,52.12.23.00.00.00,,,,,,52,52.12
521224000000,52.12.24.00.00.00, Chapter 53,,,,,52,52.12
521225000000,52.12.25.00.00.00, Chapter 53,,,,,52,52.12
530110000000,53.01.10.00.00.00, : ولكن غير مغزول، أو معالج بطريقة أُخرى، ممشق أو ممشط، مكسر، كتان مكسر أو ممشق- غيرها- نسالة وفضالت كتان-,,,,,53,52.12
530121000000,53.01.21.00.00.00,,,,,,53,52.12
530129000000,53.01.29.00.00.00, قنب (كانابس ساتيفا) خام أو معالج ولكن غير مغزول؛ نسالة وفضالت القنب (بما,,,,,53,52.12
530130000000,53.01.30.00.00.00, قنب (كانابس ساتيفا) خام أو معالج ولكن غير مغزول؛ نسالة وفضالت القنب (بما . )فيها فضالت الخيوط و النسالة,,,,,53,52.12
530210000000,53.02.10.00.00.00, خاما ً أو معالجة،)جوت وألياف نسجية لحائية أُخر (عدا الكتان والقنب والرامي,,,,,53,53.02
530290000000,53.02.90.00.00.00, خاما ً أو معالجة،)جوت وألياف نسجية لحائية أُخر (عدا الكتان والقنب والرامي ولكن غير مغزولة؛ نسالة وفضالت هذه األلياف بما فيها (فضالت الخيوط و,,,,,53,53.02
530310000000,53.03.10.00.00.00, : غيرهامشاقة وفضالت الجوت,,,,,53,53.02
530390000001,53.03.90.00.00.01, المشاقة والفضالت الليفية الناتجة أثناء عملية الندف والتمشيط لأللياف,,,,,53,53.02
530390000002,53.03.90.00.00.02, فضالت األلياف المندوفة أو الممشطة المحضرة للغزل,,,,,53,53.02
530390000003,53.03.90.00.00.03, غير معطنة، سيقان من مواد ليفية غير مقشرة، سيقان من مواد ليفية,,,,,53,53.02
530390000004,53.03.90.00.00.04,,,,,,53,53.02
530390000005,53.03.90.00.00.05,,,,,,53,53.02
530390000006,53.03.90.00.00.06, فضالت األلياف الغير صالحة للغزل التي تستخدم كمادة للجلفطة,,,,,53,53.02
530390000007,53.03.90.00.00.07, فضالت األلياف الغير صالحة للغزل التي تستخدم كمادة للجلفطة,,,,,53,53.02
530390000008,53.03.90.00.00.08, فضالت األلياف الغير صالحة للغزل التي تستخدم كمادة للحشو,,,,,53,53.02
530390000009,53.03.90.00.00.09, فضالت األلياف الغير صالحة للغزل التي تستخدم كمادة لصناعة الورق واللباد,,,,,53,53.02
530390000010,53.03.90.00.00.10, غيرها )(ملغي,,,,,53,53.02
530390009999,53.03.90.00.99.99, - Other : Jute and jute waste,,,,,53,53.02
530500000001,53.05.00.00.00.01,,,,,,53,53.01
530500000002,53.05.00.00.00.02,,,,,,53,53.01
530500000003,53.05.00.00.00.03,,,,,,53,53.01
530500000004,53.05.00.00.00.04,,,,,,53,53.01
530500000005,53.05.00.00.00.05,,,,,,53,53.01
530500000006,53.05.00.00.00.06,,,,,,53,53.01
530500000007,53.05.00.00.00.07,,,,,,53,53.01
530500000008,53.05.00.00.00.08,,,,,,53,53.01
530500000009,53.05.00.00.00.09,,,,,,53,53.01
530500000010,53.05.00.00.00.10,,,,,,53,53.01
530500000011,53.05.00.00.00.11,,,,,,53,53.01
530500000012,53.05.00.00.00.12,,,,,,53,53.01
530500000013,53.05.00.00.00.13,,,,,,53,53.01
530500000014,53.05.00.00.00.14,,,,,,53,53.01
530500000015,53.05.00.00.00.15,,,,,,53,53.01
530500000016,53.05.00.00.00.16,,,,,,53,53.01
530500000017,53.05.00.00.00.17, ندف وفضالت األلياف النباتية الغير صالحة للغزل وتستخدم للحشو,,,,,53,53.01
530500000018,53.05.00.00.00.18, ندف وفضالت األلياف النباتية الغير صالحة للغزل وتستخدم للحشو,,,,,53,53.01
530500000019,53.05.00.00.00.19, فضالت خيوط األلياف النباتية نساالت األلياف النباتية,,,,,53,53.01
530500000020,53.05.00.00.00.20, 53.06,,,,,53,53.01
530500000021,53.05.00.00.00.21, 53.06,,,,,53,53.01
530610000000,53.06.10.00.00.00, .53.03 خيوط من جوت أو من ألياف نسجية لحائية أُخر داخلة في البند,,,,,53,53.06
530620000000,53.06.20.00.00.00, .53.03 خيوط من جوت أو من ألياف نسجية لحائية أُخر داخلة في البند مفردة مزوية أو متعددة الزوي-,,,,,53,53.06
530710000000,53.07.10.00.00.00, . خيوط من ألياف نسجية نباتية أُخر؛ خيوط من ورق,,,,,53,53.07
530720000000,53.07.20.00.00.00, . خيوط من ألياف نسجية نباتية أُخر؛ خيوط من ورق خيوط من ألياف جوز الهند خيوط من قنب غيرها. أقمشة منسوجة من كتان,,,,,53,53.07
530810000000,53.08.10.00.00.00, 53.09,,,,,53,53.08
530820000000,53.08.20.00.00.00, 53.09,,,,,53,53.08
530890000000,53.08.90.00.00.00, 53.09,,,,,53,53.08
530911000000,53.09.11.00.00.00,,,,,,54,53.03
530919000001,53.09.19.00.00.01,,,,,,54,53.03
530919009999,53.09.19.00.99.99,,,,,,54,53.03
530921000000,53.09.21.00.00.00,,,,,,54,53.03
530929000001,53.09.29.00.00.01,,,,,,54,53.03
530929000002,53.09.29.00.00.02,,,,,,54,53.03
530929000003,53.09.29.00.00.03, .53.03 أقمشة منسوجة من جوت أو من ألياف نسجية لحائية أُخر داخلة في البند,,,,,54,53.03
530929009999,53.09.29.00.99.99, .53.03 أقمشة منسوجة من جوت أو من ألياف نسجية لحائية أُخر داخلة في البند,,,,,54,53.03
531010000000,53.10.10.00.00.00, أقمشة منسوجة من ألياف نسجية نباتية أُخر؛ أقمشة منسوجة من خيوط من ورق,,,,,54,53.10
531100000000,53.11.00.00.00.00,,,,,,54,53.10
531090000001,53.10.90.00.00.01,,,,,,54,53.10
531090000002,53.10.90.00.00.02, 53.11,,,,,54,53.10
531090000003,53.10.90.00.00.03, 53.11,,,,,54,53.10
531090009999,53.10.90.00.99.99, 53.11 الفصــل الــرابــع والخمسـون,,,,,54,53.10
540259100000,54.02.59.10.00.00, برمة في المتر50 مفردة ومفتولة بما يزيد عن، غيرها من خيوط أُخر- - -,,,,,55,54.03
540259900000,54.02.59.90.00.00, : خيوط أُخر مزوية أو متعددة الزوي: من نايلون أو من بولي أميدات أُخر- خيوط مزوية من نايلون خيوط مزوية من بولي أميدات أُخر,,,,,55,54.03
540261000001,54.02.61.00.00.01,,,,,,55,54.03
540261000002,54.02.61.00.00.02,,,,,,55,54.03
540261000003,54.02.61.00.00.03,,,,,,55,54.03
540261000004,54.02.61.00.00.04,,,,,,55,54.03
540262000000,54.02.62.00.00.00, A,,,,,55,54.03
540263000000,54.02.63.00.00.00, A,,,,,55,54.03
540239900000,54.02.39.90.00.00, : برمة في المتر50 غير مفتولة أو مفتولة بما ال يزيد عن، مفردة، خيوط أُخر-,,,,,55,54.03
540251000000,54.02.51.00.00.00,,,,,,55,54.03
540252000000,54.02.52.00.00.00," - - - Single yarn, non-twisted polythene",,,,,55,54.03
540253000000,54.02.53.00.00.00," - - - Single yarn, non-twisted polythene",,,,,55,54.03
540239100000,54.02.39.10.00.00, غيرها من خيوط معدلة البنية- - -,,,,,55,54.03
540249900000,54.02.49.90.00.00, A,,,,,55,54.03
540233000000,54.02.33.00.00.00, برمة50 غير مفتولة أو مفتولة بما ال يزيد عن، مفردة، غيرها من خيوط أُخر- - في المتر,,,,,55,54.03
540234000000,54.02.34.00.00.00, برمة50 غير مفتولة أو مفتولة بما ال يزيد عن، مفردة، غيرها من خيوط أُخر- - في المتر,,,,,55,54.03
540232000000,54.02.32.00.00.00, من بوليستر- من بولي بروبيلين- : غيرها- -,,,,,55,54.03
540249300000,54.02.49.30.00.00, A,,,,,55,54.03
540231000000,54.02.31.00.00.00," 50 مفتولة بما ال يزيد عن، خيوط مفردة من مواد ""ليفية أو خيطية"" كربونية- - برمة في المتر",,,,,55,54.03
540220000000,54.02.20.00.00.00," - - - Single yarn of ""fibrous or filamentous"" carbon materials, with no more than 50 twist per meter",,,,,55,54.03
540249200000,54.02.49.20.00.00, A,,,,,55,54.03
540211000000,54.02.11.00.00.00, برمة في المتر50 مفتولة بما ال يزيد عن، خيوط مفردة من بولي ثيلين- - -,,,,,55,54.03
540219000000,54.02.19.00.00.00, برمة في المتر50 مفتولة بما ال يزيد عن، خيوط مفردة من بولي ثيلين- - -,,,,,55,54.03
540120100000,54.01.20.10.00.00,,,,,,55,54.02
540120900000,54.01.20.90.00.00,,,,,,55,54.02
540249100000,54.02.49.10.00.00, A,,,,,55,54.02
540110100000,54.01.10.10.00.00, من أراميدات- غيرها- -,,,,,55,54.02
540110900000,54.01.10.90.00.00, من أراميدات- غيرها- -,,,,,55,54.02
540269100000,54.02.69.10.00.00, Artificial filament yarn (other than sewing,,,,,55,54.02
540269900000,54.02.69.90.00.00," Artificial filament yarn (other than sewing thread), not put up for retail sale, including",,,,,55,54.02
540310000000,54.03.10.00.00.00, برمة في المتر120 غير مفتولة أو مفتولة بما اليزيد عن، من حرير الفسكوز- -,,,,,55,54.02
540331000000,54.03.31.00.00.00, برمة في المتر120 مفتولة بما يزيد عن، من حرير الفسكوز- -,,,,,55,54.02
540332000000,54.03.32.00.00.00, من أسيتات السيليلوز- غيرها- : مزوية أو متعددة الزوي، خيوط أُخر من حرير الفسكوز- من اسيتات السيليلوز- غيرها- -,,,,,55,54.02
540333000000,54.03.33.00.00.00, Synthetic monofilament of 67 decitex or more,,,,,55,54.02
540339000000,54.03.39.00.00.00, Synthetic monofilament of 67 decitex or more and of which no cross-sectional dimension,,,,,55,54.02
540244000000,54.02.44.00.00.00,,,,,,55,54.01
540245000000,54.02.45.00.00.00,,,,,,55,54.01
540246000000,54.02.46.00.00.00,,,,,,55,54.01
540247000000,54.02.47.00.00.00, A,,,,,55,54.01
540248000000,54.02.48.00.00.00, A,,,,,55,54.01
540341000000,54.03.41.00.00.00,,,,,,55,54.03
540342000000,54.03.42.00.00.00, 54.04,,,,,55,54.03
540349000000,54.03.49.00.00.00, 54.04,,,,,55,54.03
540411000000,54.04.11.00.00.00,,,,,,55,54.04
540412000000,54.04.12.00.00.00,,,,,,55,54.04
540419100000,54.04.19.10.00.00," خيوط أخر مزوية أو متعددة الزوي من مواد ""ليفية أو خيطية"" كربونية- - -",,,,,55,54.04
540419200000,54.04.19.20.00.00," خيوط أخر مزوية أو متعددة الزوي من مواد ""ليفية أو خيطية"" كربونية- - -",,,,,55,54.04
540419400000,54.04.19.40.00.00, غيرها من خيوط أُخر مزوية أو متعددة الزوي- - : غيرهاقدد وأشكال من مواد نسجية تركيبية,,,,,55,54.04
540419900000,54.04.19.90.00.00, قش صناعي من مواد نسجية تركيبية,,,,,55,54.04
540490000002,54.04.90.00.00.02, صفيحات من مواد نسجية تركيبية ناتجة عن البثق أو االستقطاع من أشرطة وصفائح اكبر,,,,,55,54.04
540490000003,54.04.90.00.00.03, صفيحات مثنية على مدى الطول صفيحات مضغوطة على مدى الطول,,,,,55,54.04
540490000004,54.04.90.00.00.04,,,,,,55,54.04
540490000005,54.04.90.00.00.05,,,,,,55,54.04
540490000006,54.04.90.00.00.06,,,,,,55,54.04
540490000007,54.04.90.00.00.07,,,,,,55,54.04
540490000008,54.04.90.00.00.08,,,,,,55,54.04
540490000009,54.04.90.00.00.09,,,,,,55,54.04
540490009999,54.04.90.00.99.99,,,,,,55,54.04
540490000001,54.04.90.00.00.01, ديسيتكس أو أكثر و ال يزيد مقاس مقطعها67 خيوط مفرده اصطناعية بمقاس من مواد نسجية،) القش الصناعي، مم؛ قدد وأشكال مماثلة (مثل1 العرضي عن,,,,,55,54.04
540500900002,54.05.00.90.00.02, A,,,,,55,54.05
540500900003,54.05.00.90.00.03, A,,,,,55,54.05
540500909999,54.05.00.90.99.99, A,,,,,55,54.05
540600000000,54.06.00.00.00.00, A,,,,,55,54.05
540500100001,54.05.00.10.00.01,,,,,,55,54.04
540500100002,54.05.00.10.00.02,,,,,,55,54.04
540500100003,54.05.00.10.00.03, بما فيها األقمشة المنسوجة،أقمشة منسوجة من خيوط ذات شعيرات تركيبية,,,,,55,54.04
540500900001,54.05.00.90.00.01, بما فيها األقمشة المنسوجة،أقمشة منسوجة من خيوط ذات شعيرات تركيبية .54.04 المتحصل عليها من المواد الداخلة في البند,,,,,55,54.04
540710000000,54.07.10.00.00.00, - Woven fabrics obtained from strip or the like - Fabrics specified in Note 9 to Section XI,,,,,55,54.07
540720000000,54.07.20.00.00.00,,,,,,55,54.07
540730000000,54.07.30.00.00.00, غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- -,,,,,55,54.07
540741000000,54.07.41.00.00.00,,,,,,55,54.06
540742000000,54.07.42.00.00.00,,,,,,55,54.06
540743000000,54.07.43.00.00.00,,,,,,55,54.06
540744000000,54.07.44.00.00.00,,,,,,55,54.06
540751000000,54.07.51.00.00.00,,,,,,55,54.06
540752000000,54.07.52.00.00.00,,,,,,55,54.06
540753000000,54.07.53.00.00.00,,,,,,55,54.06
540754000000,54.07.54.00.00.00,,,,,,55,54.06
540761000000,54.07.61.00.00.00, غيرها- -,,,,,55,54.06
540769000000,54.07.69.00.00.00,,,,,,55,54.06
540771000000,54.07.71.00.00.00,,,,,,55,54.06
540772000000,54.07.72.00.00.00,,,,,,55,54.06
540773000000,54.07.73.00.00.00,,,,,,55,54.06
540774000000,54.07.74.00.00.00, غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- : أقمشة منسوجة أُخر غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- -,,,,,55,54.06
540781000000,54.07.81.00.00.00,,,,,,55,54.06
540782000000,54.07.82.00.00.00,,,,,,55,54.06
540783000000,54.07.83.00.00.00,,,,,,55,54.06
540784000000,54.07.84.00.00.00,,,,,,55,54.06
540791000000,54.07.91.00.00.00,,,,,,55,54.06
540792000000,54.07.92.00.00.00,,,,,,55,54.06
540793000000,54.07.93.00.00.00, بما فيها النسج،أقمشة منسوجة من خيوط ذات شعيرات تركيبية أو اصطناعية,,,,,55,54.06
540794000000,54.07.94.00.00.00, بما فيها النسج،أقمشة منسوجة من خيوط ذات شعيرات تركيبية أو اصطناعية . 54.05 المتحصل عليها من المواد الداخلة في البند,,,,,55,54.06
540810000000,54.08.10.00.00.00, غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- : أقمشة منسوجة أُخر غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- الفصــل الخــامس والخمسـون,,,,,55,54.08
540821000000,54.08.21.00.00.00,,,,,,55,54.08
540822000000,54.08.22.00.00.00,,,,,,55,54.08
540823000000,54.08.23.00.00.00,,,,,,55,54.08
540824000000,54.08.24.00.00.00,,,,,,55,54.08
540831000000,54.08.31.00.00.00,,,,,,55,54.08
540832000000,54.08.32.00.00.00,,,,,,55,54.08
540833000000,54.08.33.00.00.00, ألياف تركيبيـة أو اصطناعية غير مستمرة,,,,,55,54.08
540834000000,54.08.34.00.00.00, ألياف تركيبيـة أو اصطناعية غير مستمرة :مــالحظـات,,,,,55,54.08
550210000000,55.02.10.00.00.00, 55.03,,,,,55,55.02
550290000000,55.02.90.00.00.00, 55.03,,,,,55,55.02
550311000000,55.03.11.00.00.00,,,,,,55,55.03
550319000000,55.03.19.00.00.00,,,,,,55,55.03
550320000000,55.03.20.00.00.00,,,,,,55,55.03
550330000000,55.03.30.00.00.00, 55.04,,,,,55,55.03
550340000000,55.03.40.00.00.00, 55.04,,,,,55,55.03
550390000000,55.03.90.00.00.00, 55.04,,,,,55,55.03
550410000000,55.04.10.00.00.00, 55.05,,,,,55,55.04
550490000000,55.04.90.00.00.00, 55.05,,,,,55,55.04
550510000000,55.05.10.00.00.00, 55.06,,,,,55,55.05
550520000000,55.05.20.00.00.00, 55.06 من نايلون أو من بولي أميدات أخر من بوليسترات أكريليك أو مود اكريليك من بولي بروبيلين غيرها-,,,,,55,55.05
550610000000,55.06.10.00.00.00,,,,,,55,55.06
550620000000,55.06.20.00.00.00,,,,,,55,55.06
550630000000,55.06.30.00.00.00,,,,,,55,55.06
550640000000,55.06.40.00.00.00, . مندوفة أو ممشطة أو معالجة بطريقة أخرى للغزل،ألياف اصطناعية غير مستمرة,,,,,55,55.06
550690000000,55.06.90.00.00.00, . مندوفة أو ممشطة أو معالجة بطريقة أخرى للغزل،ألياف اصطناعية غير مستمرة,,,,,55,55.06
550700000000,55.07.00.00.00.00, غير مهيأة للبيع،خيوط (عدا خيوط الخياطة) من ألياف تركيبية غير مستمرة .بالتجزئة,,,,,55,55.06
550111000000,55.01.11.00.00.00,,,,,,55,55.06
550119000000,55.01.19.00.00.00,,,,,,55,55.06
550120000000,55.01.20.00.00.00,,,,,,55,55.06
550130000000,55.01.30.00.00.00,,,,,,55,55.06
550140000000,55.01.40.00.00.00, .ألياف تركيبية غير مستمرة مندوفة أو ممشطة أو معالجة بطريقة أخرى للغزل,,,,,55,55.06
550190000000,55.01.90.00.00.00, .ألياف تركيبية غير مستمرة مندوفة أو ممشطة أو معالجة بطريقة أخرى للغزل,,,,,55,55.06
550810100000,55.08.10.10.00.00,,,,,,55,55.08
550810900000,55.08.10.90.00.00, 55.09,,,,,55,55.08
550820100000,55.08.20.10.00.00, 55.09,,,,,55,55.08
550820900000,55.08.20.90.00.00," 55.09 : مفردة- خيوط مفردة من مواد ""ليفية أو خيطية"" كربونية أو أراميدية- - -",,,,,55,55.08
550911100000,55.09.11.10.00.00, غيرها من خيوط مفردة- - : مزوية أو متعددة الزوي- -,,,,,55,55.09
550911900000,55.09.11.90.00.00," خيوط مزوية أو متعددة الزوي من مواد ""ليفية أو خيطية"" كربونية أو أراميدية- - -",,,,,55,55.09
550912100000,55.09.12.10.00.00, غيرها من خيوط مزوية أو متعددة الزوي- - -,,,,,55,55.09
550912900000,55.09.12.90.00.00,,,,,,55,55.09
550921000000,55.09.21.00.00.00,,,,,,55,55.09
550922000000,55.09.22.00.00.00,,,,,,55,55.09
550931000000,55.09.31.00.00.00,,,,,,55,55.09
550932000000,55.09.32.00.00.00,,,,,,55,55.09
550941000000,55.09.41.00.00.00, - - Mixed mainly or solely with artificial staple fibres,,,,,55,55.09
550942000000,55.09.42.00.00.00, - - Mixed mainly or solely with artificial staple fibres,,,,,55,55.09
550951000000,55.09.51.00.00.00, - - Mixed mainly or solely with wool or fine animal hair,,,,,55,55.09
550952000000,55.09.52.00.00.00, ممزوجة بصورة رئيسية أو حصرية بقطن- غيرها- -,,,,,55,55.09
550953000000,55.09.53.00.00.00,,,,,,55,55.09
550959000000,55.09.59.00.00.00, staplc fibres :,,,,,55,55.09
550961000000,55.09.61.00.00.00, ممزوجة بصورة رئيسية أو حصرية بقطن- غيرها- : خيوط أخر-,,,,,55,55.01
550962000000,55.09.62.00.00.00, ممزوجة بصورة رئيسية أو حصرية بصوف أو بوبر ناعم- -,,,,,55,55.01
550969000000,55.09.69.00.00.00, ممزوجة بصورة رئيسية أو حصرية بصوف أو بوبر ناعم- -,,,,,55,55.01
550991000000,55.09.91.00.00.00, ممزوجة بصورة رئيسية أو حصرية بقطن- غيرها- -,,,,,55,55.01
550992000000,55.09.92.00.00.00, غير مهيأة للبيع، من ألياف اصطناعية غير مستمرة،)خيوط (عدا خيوط الخياطة,,,,,55,55.01
550999000000,55.09.99.00.00.00, غير مهيأة للبيع، من ألياف اصطناعية غير مستمرة،)خيوط (عدا خيوط الخياطة . بالتجزئة,,,,,55,55.01
551011000000,55.10.11.00.00.00, ممزوجة بصورة رئيسية أو حصرية بصوف أو بوبر ناعم، خيوط أخر-,,,,,55,55.10
551012000000,55.10.12.00.00.00, ممزوجة بصورة رئيسية أو حصرية بصوف أو بوبر ناعم، خيوط أخر-,,,,,55,55.10
551020000000,55.10.20.00.00.00, ممزوجة بصورة رئيسية أو حصرية بقطن، خيوط أخر خيوط آخر مهيأة، من ألياف تركيبية أو اصطناعية غير مستمرة،)خيوط (عدا خيوط الخياطة . للبيع بالتجزئة,,,,,55,55.10
551030000000,55.10.30.00.00.00, 55.11,,,,,55,55.10
551090000000,55.10.90.00.00.00, 55.11 A,,,,,55,55.10
551130000000,55.11.30.00.00.00, .من ألياف تركيبية غير مستمرة,,,,,55,55.11
551211000000,55.12.11.00.00.00,,,,,,55,55.12
551219000001,55.12.19.00.00.01,,,,,,55,55.12
551219000002,55.12.19.00.00.02,,,,,,55,55.12
551219000003,55.12.19.00.00.03,,,,,,55,55.12
551219009999,55.12.19.00.99.99, أقمشة منسوجة من خيوط مختلفة األلوان,,,,,55,55.12
551120000000,55.11.20.00.00.00," - Unbleached or bleached : - - Of polyester staple fibres, Plain weave",,,,,55,55.12
551110000000,55.11.10.00.00.00," Woven fabrics of synthetic staple fibres,",,,,,55,55.12
551221000000,55.12.21.00.00.00,,,,,,55,55.12
551229000001,55.12.29.00.00.01,,,,,,55,55.12
551229000002,55.12.29.00.00.02,,,,,,55,55.12
551229000003,55.12.29.00.00.03,,,,,,55,55.12
551229009999,55.12.29.00.99.99,,,,,,55,55.12
551291000000,55.12.91.00.00.00,,,,,,55,55.12
551299000001,55.12.99.00.00.01,,,,,,55,55.12
551299000002,55.12.99.00.00.02,,,,,,55,55.12
551299000003,55.12.99.00.00.03, 55.13,,,,,55,55.12
551299009999,55.12.99.00.99.99, 55.13,,,,,55,55.12
551311000000,55.13.11.00.00.00, . أقمشة منسوجة أخر من ألياف بوليستر غير مستمرة- -,,,,,55,55.13
551312000000,55.13.12.00.00.00, . أقمشة منسوجة أخر من ألياف بوليستر غير مستمرة- -,,,,,55,55.13
551313000000,55.13.13.00.00.00, أقمشة منسوجة أخر- : مصبوغة من ألياف بوليستر غير مستمرة بنسج ساده- -,,,,,55,55.13
551319000000,55.13.19.00.00.00, أقمشة منسوجة أخر من ألياف غير بوليستر غير مستمرة- -,,,,,55,55.13
551323000000,55.13.23.00.00.00, أقمشة منسوجة أخر- : من خيوط مختلفة األلوان من ألياف بوليستر غير مستمرة بنسج ساده- أقمشة منسوجة أخر- : مطبوعة من ألياف بوليستر غير مستمرة بنسج ساده- أقمشة منسوجة أخر- -,,,,,55,55.13
551329000000,55.13.29.00.00.00,,,,,,55,55.13
551321000000,55.13.21.00.00.00,,,,,,55,55.13
551331000000,55.13.31.00.00.00,,,,,,55,55.13
551339000000,55.13.39.00.00.00,,,,,,55,55.13
551341000000,55.13.41.00.00.00,,,,,,55,55.13
551349000000,55.13.49.00.00.00, 170 بوزن يتجاوز، ممزوجة بصورة رئيسية أو حصرية بقطن،من هذه األلياف,,,,,55,55.13
551411000000,55.14.11.00.00.00,,,,,,55,55.14
551412000000,55.14.12.00.00.00,,,,,,55,55.14
551419000000,55.14.19.00.00.00,,,,,,55,55.14
551421000000,55.14.21.00.00.00, أقمشة منسوجة أخر من ألياف بوليستر غير مستمرة- -,,,,,55,55.14
551422000000,55.14.22.00.00.00, أقمشة منسوجة أخر من ألياف بوليستر غير مستمرة- -,,,,,55,55.14
551423000000,55.14.23.00.00.00," أقمشة منسوجة أخر- من خيوط مختلفة األلوان: مطبوعة من ألياف بوليستر غير مستمرة بنسج ساده- من ألياف بوليستر غير مستمرة بنسج تويل ""سرجيه"" ثالثي أو رباعي الخيوط بما- فيه التويل المتقاطع",,,,,55,55.14
551429000000,55.14.29.00.00.00, أقمشة منسوجة أخر من ألياف بوليستر غير مستمرة- -,,,,,55,55.14
551430000000,55.14.30.00.00.00, أقمشة منسوجة أخر من ألياف بوليستر غير مستمرة- -,,,,,55,55.14
551443000000,55.14.43.00.00.00, أقمشة منسوجة أخر- -,,,,,55,55.14
551449000000,55.14.49.00.00.00, Other woven fabrics of synthetic staple fibres.,,,,,55,55.14
551441000000,55.14.41.00.00.00, 55.15,,,,,55,55.14
551442000000,55.14.42.00.00.00, 55.15,,,,,55,55.14
551511000000,55.15.11.00.00.00, ممزوجة بصورة رئيسية أو حصرية بشعيرات تركيبية أو اصطناعية- -,,,,,55,55.15
551512000000,55.15.12.00.00.00, - - Mixed mainly or solely with wool or fine animal hair,,,,,55,55.15
551513000000,55.15.13.00.00.00, : غيرها- أقمشة منسوجة مخلوطة بشعيرات ألياف بولي بروبلين أقمشة منسوجة مخلوطة بألياف بولي أميدات,,,,,55,55.15
551519000001,55.15.19.00.00.01,,,,,,55,55.15
551519000002,55.15.19.00.00.02,,,,,,55,55.15
551519000003,55.15.19.00.00.03, - - Mixed mainly or solely with Man-made filaments,,,,,55,55.15
551519009999,55.15.19.00.99.99, - - Mixed mainly or solely with Man-made filaments,,,,,55,55.15
551521000000,55.15.21.00.00.00, ممزوجة بصورة رئيسية أو حصرية بصوف أو بوبر ناعم- -,,,,,55,55.15
551522000000,55.15.22.00.00.00, - - Mixed mainly or solely with Man-made filaments,,,,,55,55.15
551529000001,55.15.29.00.00.01, أقمشة منسوجة من ألياف أكريليك أو مود اكريليك غير مستمرة مخلوطة بألياف بولي أميدات,,,,,55,55.15
551529000002,55.15.29.00.00.02, أقمشة منسوجة من ألياف أكريليك أو مود اكريليك غير مستمرة مخلوطة بألياف بولي ثيلين,,,,,55,55.15
551529000003,55.15.29.00.00.03, غيرها : أقمشة منسوجة أخر-,,,,,55,55.15
551529009999,55.15.29.00.99.99, ممزوجة بصورة رئيسية أو حصرية بشعيرات تركيبية أو اصطناعية- -,,,,,55,55.15
551591000000,55.15.91.00.00.00, : غيرها- -,,,,,55,55.15
551611000000,55.16.11.00.00.00,,,,,,56,55.16
551612000000,55.16.12.00.00.00,,,,,,56,55.16
551613000000,55.16.13.00.00.00,,,,,,56,55.16
551614000000,55.16.14.00.00.00, غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- -,,,,,56,55.16
551621000000,55.16.21.00.00.00,,,,,,56,55.16
551622000000,55.16.22.00.00.00,,,,,,56,55.16
551623000000,55.16.23.00.00.00,,,,,,56,55.16
551624000000,55.16.24.00.00.00, غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- -,,,,,56,55.16
551631000000,55.16.31.00.00.00,,,,,,56,55.16
551632000000,55.16.32.00.00.00,,,,,,56,55.16
551633000000,55.16.33.00.00.00,,,,,,56,55.16
551634000000,55.16.34.00.00.00, غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- : غيرها غير مقصورة أو مقصورة- مصبوغة- من خيوط مختلفة األلوان- مطبوعة- الفصــل السـادس والخمسـون,,,,,56,55.16
551641000000,55.16.41.00.00.00,,,,,,56,55.16
551642000000,55.16.42.00.00.00,,,,,,56,55.16
551643000000,55.16.43.00.00.00,,,,,,56,55.16
551644000000,55.16.44.00.00.00,,,,,,56,55.16
551691000000,55.16.91.00.00.00,,,,,,56,55.16
551692000000,55.16.92.00.00.00,,,,,,56,55.16
